order_id;customer_id;city;channel;order_date;items_sold;gross_revenue_eur
O202503180019;C0232;Toulouse;web;2025-03-18;2;10.0
O202503180020;C0317;Marseille;app;2025-03-18;2;19.8
O202503180021;C0765;Nice;web;2025-03-18;4;79.6
O202503180023;C0263;Lyon;app;2025-03-18;2;30.0
O202503180024;C0169;Nice;web;2025-03-18;5;37.5
O202503180025;C0192;Paris;web;2025-03-18;1;8.0
O202503180026;C0566;Lyon;app;2025-03-18;2;15.0
O202503180027;C0560;Lille;web;2025-03-18;2;8.0
O202503180028;C0336;Paris;web;2025-03-18;1;12.5
O202503180030;C0319;Nice;app;2025-03-18;5;37.5
O202503180031;C0733;Paris;app;2025-03-18;2;16.0
O202503180032;C0228;Paris;app;2025-03-18;2;10.0
O202503180033;C0689;Nantes;web;2025-03-18;2;8.0
O202503180035;C0537;Nantes;web;2025-03-18;1;4.0
O202503180036;C0527;Lille;app;2025-03-18;1;2.5
O202503180037;C0065;Toulouse;app;2025-03-18;3;59.699999999999996
O202503180038;C0457;Bordeaux;web;2025-03-18;4;60.0
O202503180039;C0467;Toulouse;web;2025-03-18;3;15.0
O202503180040;C0547;Paris;app;2025-03-18;5;62.5
O202503180041;C0390;Toulouse;app;2025-03-18;4;79.6
O202503180042;C0529;Lille;app;2025-03-18;1;9.9
O202503180043;C0515;Nice;web;2025-03-18;5;99.5
O202503180045;C0627;Lille;app;2025-03-18;3;7.5
O202503180046;C0723;Toulouse;app;2025-03-18;1;12.5
O202503180047;C0428;Marseille;app;2025-03-18;5;40.0
O202503180048;C0605;Lyon;web;2025-03-18;5;40.0
O202503180049;C0654;Lille;app;2025-03-18;5;25.0
O202503180052;C0214;Paris;app;2025-03-18;5;99.5
O202503180053;C0726;Lille;web;2025-03-18;2;16.0
O202503180054;C0117;Paris;app;2025-03-18;1;5.0
O202503180055;C0312;Paris;web;2025-03-18;3;24.0
O202503180056;C0549;Lyon;web;2025-03-18;1;24.9
O202503180057;C0386;Nice;app;2025-03-18;5;75.0
O202503180058;C0450;Nantes;app;2025-03-18;5;37.5
O202503180059;C0023;Nice;web;2025-03-18;2;39.8
O202503180061;C0248;Marseille;app;2025-03-18;5;124.5
O202503180062;C0350;Lyon;app;2025-03-18;3;7.5
O202503180064;C0244;Bordeaux;app;2025-03-18;4;39.6
O202503180065;C0018;Marseille;web;2025-03-18;4;60.0
O202503180066;C0305;Marseille;web;2025-03-18;1;5.0
O202503180067;C0098;Marseille;app;2025-03-18;5;37.5
O202503180069;C0315;Marseille;app;2025-03-18;5;62.5
O202503180070;C0714;Marseille;app;2025-03-18;5;124.5
O202503180071;C0703;Lille;app;2025-03-18;1;7.5
O202503180072;C0118;Nice;web;2025-03-18;5;49.5
O202503180073;C0206;Paris;app;2025-03-18;4;10.0
O202503180074;C0130;Nantes;web;2025-03-18;1;19.9
O202503180075;C0668;Bordeaux;app;2025-03-18;4;79.6
O202503180076;C0107;Bordeaux;app;2025-03-18;3;24.0
O202503180077;C0136;Nice;web;2025-03-18;3;7.5
O202503180078;C0563;Nice;web;2025-03-18;5;124.5
O202503180079;C0577;Toulouse;app;2025-03-18;2;16.0
O202503180080;C0709;Toulouse;app;2025-03-18;3;37.5
O202503180081;C0518;Nantes;web;2025-03-18;2;25.0
O202503180082;C0788;Toulouse;app;2025-03-18;5;12.5
O202503180083;C0742;Toulouse;web;2025-03-18;5;25.0
O202503180084;C0666;Lille;app;2025-03-18;3;37.5
O202503180085;C0145;Bordeaux;app;2025-03-18;2;8.0
O202503180086;C0647;Marseille;app;2025-03-18;4;60.0
O202503180087;C0792;Paris;app;2025-03-18;1;8.0
O202503180088;C0711;Toulouse;web;2025-03-18;1;19.9
O202503180089;C0523;Lille;app;2025-03-18;5;75.0
O202503180090;C0284;Bordeaux;app;2025-03-18;2;30.0
O202503180091;C0642;Toulouse;web;2025-03-18;5;62.5
O202503180092;C0113;Bordeaux;web;2025-03-18;2;16.0
O202503180093;C0525;Lyon;web;2025-03-18;2;39.8
O202503180095;C0292;Nantes;web;2025-03-18;2;5.0
O202503180096;C0029;Bordeaux;app;2025-03-18;1;7.5
O202503180097;C0330;Nice;web;2025-03-18;1;9.9
O202503180098;C0464;Nantes;app;2025-03-18;3;12.0
O202503180099;C0115;Lyon;web;2025-03-18;3;22.5
O202503180100;C0587;Lyon;app;2025-03-18;2;30.0
O202503190001;C0491;Lyon;app;2025-03-19;5;75.0
O202503190002;C0310;Nice;app;2025-03-19;4;60.0
O202503190003;C0488;Paris;app;2025-03-19;5;99.5
O202503190004;C0068;Nice;app;2025-03-19;5;20.0
O202503190005;C0339;Lille;web;2025-03-19;3;74.69999999999999
O202503190007;C0584;Toulouse;web;2025-03-19;5;62.5
O202503190009;C0368;Paris;web;2025-03-19;3;37.5
O202503190010;C0233;Paris;web;2025-03-19;2;8.0
O202503190012;C0469;Bordeaux;app;2025-03-19;3;45.0
O202503190013;C0786;Nice;app;2025-03-19;2;49.8
O202503190014;C0799;Lyon;app;2025-03-19;2;8.0
O202503190018;C0515;Nice;web;2025-03-19;5;40.0
O202503190019;C0358;Toulouse;web;2025-03-19;2;30.0
O202503190021;C0160;Marseille;app;2025-03-19;5;62.5
O202503190022;C0092;Marseille;app;2025-03-19;3;37.5
O202503190023;C0528;Toulouse;app;2025-03-19;3;12.0
O202503190024;C0243;Bordeaux;web;2025-03-19;5;62.5
O202503190026;C0754;Lyon;app;2025-03-19;2;15.0
O202503190027;C0622;Lyon;app;2025-03-19;1;8.0
O202503190028;C0297;Lyon;app;2025-03-19;4;39.6
O202503190029;C0546;Nantes;web;2025-03-19;1;19.9
O202503190030;C0495;Lille;app;2025-03-19;3;22.5
O202503190031;C0711;Toulouse;web;2025-03-19;5;62.5
O202503190032;C0794;Lyon;web;2025-03-19;4;60.0
O202503190033;C0581;Lyon;web;2025-03-19;4;39.6
O202503190034;C0285;Bordeaux;app;2025-03-19;4;60.0
O202503190035;C0081;Lille;web;2025-03-19;4;32.0
O202503190036;C0040;Lille;web;2025-03-19;2;5.0
O202503190037;C0421;Paris;web;2025-03-19;3;24.0
O202503190038;C0150;Lille;web;2025-03-19;4;16.0
O202503190039;C0738;Bordeaux;web;2025-03-19;3;59.699999999999996
O202503190041;C0769;Nantes;web;2025-03-19;2;19.8
O202503190042;C0569;Marseille;app;2025-03-19;2;10.0
O202503190043;C0587;Lyon;app;2025-03-19;1;9.9
O202503190045;C0016;Lille;web;2025-03-19;1;12.5
O202503190046;C0685;Toulouse;web;2025-03-19;4;32.0
O202503190047;C0024;Marseille;web;2025-03-19;5;40.0
O202503190049;C0651;Nice;app;2025-03-19;5;75.0
O202503190050;C0537;Nantes;app;2025-03-19;5;37.5
O202503190051;C0384;Lille;app;2025-03-19;4;10.0
O202503190052;C0387;Nice;app;2025-03-19;3;37.5
O202503190053;C0418;Bordeaux;web;2025-03-19;1;2.5
O202503190055;C0299;Paris;web;2025-03-19;4;60.0
O202503190056;C0303;Lille;app;2025-03-19;5;37.5
O202503190057;C0103;Marseille;web;2025-03-19;2;16.0
O202503190058;C0011;Lyon;app;2025-03-19;2;15.0
O202503190059;C0305;Marseille;app;2025-03-19;1;8.0
O202503190060;C0445;Nantes;web;2025-03-19;2;19.8
O202503190061;C0310;Nice;web;2025-03-19;4;10.0
O202503190065;C0393;Lyon;web;2025-03-19;3;37.5
O202503190066;C0561;Lyon;web;2025-03-19;5;99.5
O202503190068;C0567;Marseille;web;2025-03-19;5;12.5
O202503190069;C0188;Toulouse;web;2025-03-19;3;29.700000000000003
O202503190070;C0244;Bordeaux;web;2025-03-19;2;49.8
O202503190071;C0340;Toulouse;app;2025-03-19;2;5.0
O202503190072;C0559;Lille;app;2025-03-19;4;20.0
O202503190074;C0005;Lyon;app;2025-03-19;4;10.0
O202503190075;C0326;Toulouse;app;2025-03-19;5;12.5
O202503190076;C0612;Bordeaux;web;2025-03-19;3;29.700000000000003
O202503190077;C0387;Nice;app;2025-03-19;1;9.9
O202503190078;C0789;Bordeaux;web;2025-03-19;4;99.6
O202503190079;C0460;Lille;app;2025-03-19;5;62.5
O202503190081;C0187;Nantes;web;2025-03-19;4;60.0
O202503190082;C0793;Toulouse;app;2025-03-19;3;29.700000000000003
O202503190083;C0697;Nantes;web;2025-03-19;2;5.0
O202503190084;C0239;Lyon;web;2025-03-19;3;12.0
O202503190086;C0339;Lille;app;2025-03-19;1;4.0
O202503190088;C0083;Marseille;app;2025-03-19;4;39.6
O202503190089;C0073;Bordeaux;web;2025-03-19;4;39.6
O202503190090;C0360;Bordeaux;app;2025-03-19;2;39.8
O202503190091;C0403;Toulouse;app;2025-03-19;3;24.0
O202503190093;C0427;Marseille;web;2025-03-19;1;12.5
O202503190094;C0497;Nantes;web;2025-03-19;1;5.0
O202503190095;C0474;Nantes;app;2025-03-19;2;19.8
O202503190096;C0186;Bordeaux;web;2025-03-19;3;24.0
O202503190097;C0292;Nantes;app;2025-03-19;1;19.9
O202503190098;C0748;Bordeaux;app;2025-03-19;2;39.8
O202503190099;C0410;Nice;app;2025-03-19;3;24.0
O202503200001;C0057;Paris;app;2025-03-20;4;16.0
O202503200002;C0765;Nice;app;2025-03-20;4;10.0
O202503200003;C0118;Nice;web;2025-03-20;5;49.5
O202503200004;C0649;Lyon;app;2025-03-20;3;29.700000000000003
O202503200006;C0258;Nice;web;2025-03-20;2;49.8
O202503200008;C0095;Nice;web;2025-03-20;1;15.0
O202503200010;C0273;Nice;web;2025-03-20;5;25.0
O202503200011;C0560;Lille;app;2025-03-20;5;20.0
O202503200012;C0521;Nice;app;2025-03-20;5;62.5
O202503200013;C0486;Paris;app;2025-03-20;5;49.5
O202503200014;C0523;Lille;app;2025-03-20;3;59.699999999999996
O202503200015;C0304;Lille;web;2025-03-20;2;19.8
O202503200016;C0527;Lille;app;2025-03-20;1;9.9
O202503200017;C0270;Paris;web;2025-03-20;3;24.0
O202503200018;C0477;Paris;app;2025-03-20;2;15.0
O202503200019;C0717;Toulouse;web;2025-03-20;3;45.0
O202503200020;C0095;Nice;app;2025-03-20;4;39.6
O202503200021;C0125;Marseille;app;2025-03-20;4;99.6
O202503200022;C0668;Bordeaux;app;2025-03-20;4;60.0
O202503200023;C0501;Nice;app;2025-03-20;4;99.6
O202503200024;C0064;Toulouse;app;2025-03-20;3;45.0
O202503200025;C0370;Paris;app;2025-03-20;1;4.0
O202503200026;C0640;Bordeaux;app;2025-03-20;2;16.0
O202503200029;C0209;Lille;app;2025-03-20;5;40.0
O202503200030;C0497;Nantes;web;2025-03-20;2;8.0
O202503200031;C0293;Nantes;app;2025-03-20;5;124.5
O202503200032;C0659;Marseille;app;2025-03-20;3;45.0
O202503200033;C0060;Lyon;web;2025-03-20;5;12.5
O202503200034;C0178;Lille;app;2025-03-20;1;15.0
O202503200035;C0582;Lille;web;2025-03-20;1;4.0
O202503200036;C0132;Paris;app;2025-03-20;1;24.9
O202503200037;C0246;Bordeaux;app;2025-03-20;3;7.5
O202503200038;C0633;Nantes;app;2025-03-20;4;39.6
O202503200039;C0700;Paris;app;2025-03-20;5;20.0
O202503200040;C0263;Lyon;app;2025-03-20;2;15.0
O202503200043;C0193;Paris;web;2025-03-20;3;45.0
O202503200044;C0577;Toulouse;web;2025-03-20;3;37.5
O202503200046;C0337;Lyon;web;2025-03-20;4;50.0
O202503200047;C0361;Marseille;web;2025-03-20;3;7.5
O202503200048;C0596;Marseille;web;2025-03-20;4;60.0
O202503200049;C0411;Bordeaux;web;2025-03-20;5;40.0
O202503200050;C0112;Toulouse;web;2025-03-20;2;10.0
O202503200051;C0625;Marseille;app;2025-03-20;4;39.6
O202503200052;C0646;Paris;web;2025-03-20;3;12.0
O202503200053;C0207;Nantes;web;2025-03-20;2;5.0
O202503200054;C0232;Toulouse;app;2025-03-20;5;12.5
O202503200055;C0445;Nantes;web;2025-03-20;4;50.0
O202503200056;C0477;Paris;web;2025-03-20;2;25.0
O202503200057;C0098;Marseille;app;2025-03-20;2;10.0
O202503200060;C0722;Toulouse;web;2025-03-20;4;20.0
O202503200061;C0475;Paris;web;2025-03-20;1;2.5
O202503200062;C0363;Marseille;web;2025-03-20;1;9.9
O202503200063;C0047;Paris;app;2025-03-20;1;24.9
O202503200064;C0678;Toulouse;web;2025-03-20;5;99.5
O202503200065;C0029;Bordeaux;web;2025-03-20;1;7.5
O202503200066;C0741;Paris;web;2025-03-20;1;15.0
O202503200068;C0150;Lille;app;2025-03-20;3;29.700000000000003
O202503200069;C0674;Paris;web;2025-03-20;4;20.0
O202503200070;C0735;Lyon;web;2025-03-20;5;49.5
O202503200072;C0625;Marseille;web;2025-03-20;2;8.0
O202503200073;C0492;Nantes;web;2025-03-20;4;10.0
O202503200074;C0133;Lyon;web;2025-03-20;1;15.0
O202503200076;C0553;Paris;web;2025-03-20;3;15.0
O202503200077;C0037;Bordeaux;web;2025-03-20;1;4.0
O202503200079;C0046;Marseille;app;2025-03-20;1;8.0
O202503200080;C0513;Bordeaux;web;2025-03-20;5;75.0
O202503200081;C0494;Lille;app;2025-03-20;1;15.0
O202503200082;C0269;Lille;app;2025-03-20;3;59.699999999999996
O202503200083;C0102;Bordeaux;web;2025-03-20;2;8.0
O202503200084;C0634;Lille;app;2025-03-20;1;8.0
O202503200085;C0369;Lyon;app;2025-03-20;2;19.8
O202503200086;C0052;Toulouse;app;2025-03-20;1;15.0
O202503200087;C0076;Nantes;web;2025-03-20;3;45.0
O202503200088;C0262;Bordeaux;app;2025-03-20;3;7.5
O202503200089;C0366;Marseille;web;2025-03-20;3;7.5
O202503200091;C0438;Lille;web;2025-03-20;2;19.8
O202503200093;C0082;Paris;web;2025-03-20;3;15.0
O202503200095;C0316;Toulouse;app;2025-03-20;3;37.5
O202503200096;C0612;Bordeaux;web;2025-03-20;5;12.5
O202503200097;C0336;Paris;web;2025-03-20;1;2.5
O202503200098;C0593;Nice;app;2025-03-20;3;37.5
O202503200099;C0135;Paris;web;2025-03-20;3;59.699999999999996
O202503200100;C0692;Marseille;app;2025-03-20;5;124.5
O202503210001;C0134;Paris;app;2025-03-21;5;124.5
O202503210002;C0554;Nice;web;2025-03-21;2;10.0
O202503210003;C0263;Lyon;app;2025-03-21;1;12.5
O202503210005;C0346;Lille;web;2025-03-21;3;15.0
O202503210006;C0708;Bordeaux;web;2025-03-21;5;49.5
O202503210007;C0682;Bordeaux;app;2025-03-21;2;49.8
O202503210008;C0428;Marseille;web;2025-03-21;4;39.6
O202503210009;C0759;Bordeaux;web;2025-03-21;4;32.0
O202503210010;C0746;Marseille;web;2025-03-21;3;12.0
O202503210011;C0621;Lyon;app;2025-03-21;3;12.0
O202503210014;C0308;Nice;app;2025-03-21;3;59.699999999999996
O202503210015;C0246;Bordeaux;web;2025-03-21;3;12.0
O202503210016;C0412;Toulouse;app;2025-03-21;4;60.0
O202503210017;C0031;Nantes;app;2025-03-21;4;16.0
O202503210018;C0411;Bordeaux;web;2025-03-21;1;24.9
O202503210019;C0242;Bordeaux;web;2025-03-21;1;24.9
O202503210020;C0582;Lille;web;2025-03-21;2;30.0
O202503210021;C0496;Toulouse;web;2025-03-21;3;29.700000000000003
O202503210022;C0237;Nantes;app;2025-03-21;5;49.5
O202503210023;C0592;Marseille;app;2025-03-21;5;99.5
O202503210026;C0191;Marseille;web;2025-03-21;3;7.5
O202503210027;C0494;Lille;app;2025-03-21;5;99.5
O202503210028;C0491;Lyon;web;2025-03-21;4;32.0
O202503210029;C0500;Nice;app;2025-03-21;2;25.0
O202503210030;C0207;Nantes;web;2025-03-21;2;16.0
O202503210031;C0265;Nice;app;2025-03-21;1;19.9
O202503210032;C0514;Bordeaux;app;2025-03-21;3;29.700000000000003
O202503210033;C0127;Nantes;web;2025-03-21;4;10.0
O202503210034;C0261;Marseille;web;2025-03-21;5;75.0
O202503210035;C0030;Toulouse;web;2025-03-21;4;39.6
O202503210037;C0744;Bordeaux;app;2025-03-21;2;10.0
O202503210038;C0304;Lille;web;2025-03-21;3;15.0
O202503210039;C0659;Marseille;web;2025-03-21;5;20.0
O202503210040;C0590;Nantes;web;2025-03-21;2;25.0
O202503210041;C0037;Bordeaux;web;2025-03-21;4;16.0
O202503210042;C0413;Marseille;app;2025-03-21;3;12.0
O202503210043;C0042;Toulouse;app;2025-03-21;4;32.0
O202503210044;C0315;Marseille;app;2025-03-21;5;40.0
O202503210045;C0359;Lille;web;2025-03-21;2;5.0
O202503210046;C0440;Marseille;app;2025-03-21;3;15.0
O202503210048;C0559;Lille;app;2025-03-21;1;24.9
O202503210049;C0132;Paris;web;2025-03-21;2;8.0
O202503210050;C0759;Bordeaux;app;2025-03-21;2;30.0
O202503210051;C0479;Marseille;app;2025-03-21;4;60.0
O202503210052;C0730;Lille;app;2025-03-21;5;62.5
O202503210053;C0443;Lille;web;2025-03-21;4;50.0
O202503210054;C0745;Lille;web;2025-03-21;1;8.0
O202503210056;C0090;Marseille;app;2025-03-21;3;74.69999999999999
O202503210057;C0138;Nantes;app;2025-03-21;1;8.0
O202503210059;C0683;Marseille;app;2025-03-21;2;19.8
O202503210061;C0438;Lille;web;2025-03-21;4;60.0
O202503210064;C0138;Nantes;web;2025-03-21;4;16.0
O202503210065;C0416;Toulouse;web;2025-03-21;3;59.699999999999996
O202503210066;C0047;Paris;app;2025-03-21;3;74.69999999999999
O202503210067;C0097;Lille;web;2025-03-21;4;32.0
O202503210068;C0529;Lille;web;2025-03-21;4;10.0
O202503210069;C0613;Lille;web;2025-03-21;3;45.0
O202503210072;C0038;Nice;app;2025-03-21;2;5.0
O202503210073;C0160;Marseille;web;2025-03-21;4;50.0
O202503210074;C0086;Lille;app;2025-03-21;4;79.6
O202503210075;C0207;Nantes;app;2025-03-21;5;124.5
O202503210076;C0026;Lille;web;2025-03-21;2;49.8
O202503210077;C0189;Lille;web;2025-03-21;5;20.0
O202503210079;C0719;Paris;app;2025-03-21;1;8.0
O202503210080;C0248;Marseille;app;2025-03-21;4;16.0
O202503210081;C0290;Paris;web;2025-03-21;1;24.9
O202503210082;C0408;Paris;web;2025-03-21;3;7.5
O202503210083;C0089;Paris;web;2025-03-21;2;10.0
O202503210084;C0489;Bordeaux;web;2025-03-21;1;24.9
O202503210085;C0726;Lille;web;2025-03-21;2;30.0
O202503210087;C0348;Marseille;web;2025-03-21;5;124.5
O202503210088;C0053;Lille;web;2025-03-21;4;39.6
O202503210090;C0359;Lille;web;2025-03-21;5;25.0
O202503210091;C0755;Nantes;web;2025-03-21;3;37.5
O202503210092;C0423;Bordeaux;web;2025-03-21;1;19.9
O202503210093;C0660;Nantes;web;2025-03-21;1;15.0
O202503210094;C0632;Paris;web;2025-03-21;4;60.0
O202503210095;C0332;Marseille;app;2025-03-21;2;25.0
O202503210096;C0152;Paris;app;2025-03-21;4;79.6
O202503210097;C0048;Toulouse;web;2025-03-21;2;16.0
O202503210098;C0781;Lyon;web;2025-03-21;5;40.0
O202503210099;C0468;Toulouse;web;2025-03-21;4;50.0
O202503210100;C0140;Bordeaux;web;2025-03-21;4;79.6
O202503220001;C0668;Bordeaux;web;2025-03-22;3;29.700000000000003
O202503220002;C0590;Nantes;app;2025-03-22;5;20.0
O202503220003;C0432;Marseille;app;2025-03-22;4;79.6
O202503220005;C0601;Lyon;app;2025-03-22;1;24.9
O202503220007;C0700;Paris;app;2025-03-22;1;2.5
O202503220008;C0232;Toulouse;app;2025-03-22;1;7.5
O202503220010;C0636;Marseille;web;2025-03-22;4;60.0
O202503220011;C0319;Nice;app;2025-03-22;4;32.0
O202503220012;C0553;Paris;web;2025-03-22;2;25.0
O202503220013;C0588;Marseille;web;2025-03-22;1;24.9
O202503220016;C0524;Marseille;web;2025-03-22;1;7.5
O202503220017;C0414;Lyon;app;2025-03-22;2;5.0
O202503220019;C0073;Bordeaux;web;2025-03-22;1;12.5
O202503220020;C0444;Lyon;app;2025-03-22;5;20.0
O202503220021;C0800;Lyon;app;2025-03-22;1;5.0
O202503220023;C0555;Lyon;web;2025-03-22;2;30.0
O202503220024;C0158;Nantes;web;2025-03-22;4;10.0
O202503220025;C0156;Lille;web;2025-03-22;1;19.9
O202503220026;C0151;Marseille;app;2025-03-22;1;12.5
O202503220028;C0684;Paris;web;2025-03-22;4;50.0
O202503220030;C0021;Toulouse;web;2025-03-22;1;9.9
O202503220031;C0060;Lyon;app;2025-03-22;2;16.0
O202503220034;C0749;Lille;web;2025-03-22;2;30.0
O202503220035;C0187;Nantes;web;2025-03-22;4;79.6
O202503220036;C0127;Nantes;web;2025-03-22;5;12.5
O202503220038;C0514;Bordeaux;app;2025-03-22;1;2.5
O202503220039;C0663;Bordeaux;app;2025-03-22;5;49.5
O202503220040;C0143;Bordeaux;app;2025-03-22;5;62.5
O202503220041;C0518;Nantes;web;2025-03-22;4;32.0
O202503220042;C0480;Lyon;web;2025-03-22;5;75.0
O202503220043;C0108;Bordeaux;app;2025-03-22;4;30.0
O202503220044;C0487;Lyon;app;2025-03-22;4;79.6
O202503220045;C0515;Nice;app;2025-03-22;5;12.5
O202503220046;C0484;Marseille;app;2025-03-22;3;45.0
O202503220047;C0461;Lyon;web;2025-03-22;4;79.6
O202503220048;C0534;Toulouse;app;2025-03-22;2;8.0
O202503220050;C0750;Paris;app;2025-03-22;4;32.0
O202503220051;C0299;Paris;web;2025-03-22;1;7.5
O202503220052;C0126;Marseille;web;2025-03-22;3;7.5
O202503220053;C0127;Nantes;web;2025-03-22;2;25.0
O202503220055;C0228;Paris;web;2025-03-22;5;40.0
O202503220056;C0629;Lille;app;2025-03-22;2;16.0
O202503220057;C0188;Toulouse;web;2025-03-22;3;37.5
O202503220058;C0656;Marseille;web;2025-03-22;4;39.6
O202503220060;C0434;Lyon;app;2025-03-22;1;4.0
O202503220062;C0037;Bordeaux;web;2025-03-22;1;7.5
O202503220064;C0370;Paris;web;2025-03-22;5;49.5
O202503220065;C0141;Lyon;app;2025-03-22;3;45.0
O202503220066;C0317;Marseille;web;2025-03-22;5;37.5
O202503220067;C0145;Bordeaux;app;2025-03-22;2;16.0
O202503220069;C0319;Nice;web;2025-03-22;2;19.8
O202503220070;C0496;Toulouse;app;2025-03-22;4;79.6
O202503220071;C0717;Toulouse;app;2025-03-22;5;37.5
O202503220072;C0365;Nice;app;2025-03-22;3;12.0
O202503220073;C0476;Lille;web;2025-03-22;2;39.8
O202503220074;C0587;Lyon;web;2025-03-22;5;75.0
O202503220075;C0365;Nice;web;2025-03-22;3;74.69999999999999
O202503220076;C0703;Lille;app;2025-03-22;1;8.0
O202503220077;C0552;Toulouse;app;2025-03-22;1;7.5
O202503220078;C0419;Toulouse;app;2025-03-22;1;5.0
O202503220079;C0042;Toulouse;app;2025-03-22;3;45.0
O202503220080;C0583;Lille;app;2025-03-22;4;39.6
O202503220081;C0449;Marseille;app;2025-03-22;2;15.0
O202503220082;C0004;Bordeaux;app;2025-03-22;2;49.8
O202503220083;C0712;Paris;web;2025-03-22;1;7.5
O202503220084;C0176;Paris;app;2025-03-22;1;7.5
O202503220086;C0096;Lyon;app;2025-03-22;5;37.5
O202503220087;C0707;Nantes;web;2025-03-22;5;62.5
O202503220088;C0243;Bordeaux;app;2025-03-22;1;24.9
O202503220090;C0492;Nantes;app;2025-03-22;4;10.0
O202503220091;C0167;Bordeaux;app;2025-03-22;2;30.0
O202503220094;C0126;Marseille;web;2025-03-22;2;30.0
O202503220095;C0622;Lyon;web;2025-03-22;2;8.0
O202503220096;C0286;Toulouse;web;2025-03-22;1;9.9
O202503220097;C0540;Lyon;web;2025-03-22;1;7.5
O202503220099;C0755;Nantes;app;2025-03-22;5;62.5
O202503230001;C0044;Nice;web;2025-03-23;2;25.0
O202503230003;C0378;Nantes;web;2025-03-23;2;49.8
O202503230004;C0439;Lyon;app;2025-03-23;3;37.5
O202503230005;C0396;Nantes;web;2025-03-23;4;79.6
O202503230006;C0233;Paris;web;2025-03-23;4;20.0
O202503230007;C0156;Lille;app;2025-03-23;1;9.9
O202503230008;C0445;Nantes;web;2025-03-23;4;20.0
O202503230009;C0091;Nantes;web;2025-03-23;4;20.0
O202503230011;C0276;Toulouse;web;2025-03-23;1;5.0
O202503230012;C0109;Marseille;app;2025-03-23;2;5.0
O202503230017;C0794;Lyon;web;2025-03-23;3;37.5
O202503230018;C0195;Marseille;web;2025-03-23;4;79.6
O202503230019;C0721;Marseille;web;2025-03-23;3;74.69999999999999
O202503230020;C0381;Toulouse;web;2025-03-23;3;59.699999999999996
O202503230021;C0634;Lille;app;2025-03-23;2;19.8
O202503230022;C0007;Toulouse;app;2025-03-23;2;8.0
O202503230023;C0466;Marseille;web;2025-03-23;2;16.0
O202503230025;C0420;Nice;app;2025-03-23;4;39.6
O202503230026;C0330;Nice;web;2025-03-23;4;30.0
O202503230027;C0135;Paris;app;2025-03-23;5;12.5
O202503230029;C0558;Paris;web;2025-03-23;2;5.0
O202503230030;C0129;Lyon;web;2025-03-23;3;22.5
O202503230032;C0152;Paris;app;2025-03-23;4;32.0
O202503230033;C0535;Nantes;app;2025-03-23;3;29.700000000000003
O202503230035;C0654;Lille;app;2025-03-23;2;16.0
O202503230036;C0764;Bordeaux;app;2025-03-23;4;60.0
O202503230038;C0632;Paris;web;2025-03-23;5;99.5
O202503230039;C0536;Nantes;web;2025-03-23;2;5.0
O202503230040;C0352;Marseille;app;2025-03-23;1;7.5
O202503230041;C0686;Lyon;app;2025-03-23;4;60.0
O202503230042;C0753;Marseille;web;2025-03-23;5;12.5
O202503230043;C0141;Lyon;app;2025-03-23;1;8.0
O202503230044;C0326;Toulouse;app;2025-03-23;1;9.9
O202503230046;C0555;Lyon;app;2025-03-23;3;74.69999999999999
O202503230047;C0785;Marseille;web;2025-03-23;4;79.6
O202503230048;C0662;Lille;app;2025-03-23;4;20.0
O202503230049;C0098;Marseille;web;2025-03-23;2;8.0
O202503230051;C0592;Marseille;app;2025-03-23;3;45.0
O202503230052;C0170;Lyon;web;2025-03-23;2;16.0
O202503230053;C0772;Lyon;app;2025-03-23;3;15.0
O202503230054;C0624;Lyon;app;2025-03-23;4;10.0
O202503230055;C0747;Nice;web;2025-03-23;3;22.5
O202503230056;C0430;Toulouse;app;2025-03-23;2;10.0
O202503230057;C0373;Nantes;app;2025-03-23;5;25.0
O202503230058;C0493;Nice;app;2025-03-23;4;60.0
O202503230059;C0682;Bordeaux;app;2025-03-23;5;12.5
O202503230060;C0268;Bordeaux;web;2025-03-23;1;4.0
O202503230061;C0696;Nice;app;2025-03-23;5;40.0
O202503230062;C0131;Toulouse;web;2025-03-23;5;49.5
O202503230063;C0300;Lille;app;2025-03-23;3;12.0
O202503230064;C0434;Lyon;web;2025-03-23;2;49.8
O202503230065;C0145;Bordeaux;web;2025-03-23;1;12.5
O202503230066;C0045;Bordeaux;web;2025-03-23;1;19.9
O202503230067;C0245;Nice;app;2025-03-23;2;15.0
O202503230068;C0150;Lille;web;2025-03-23;5;62.5
O202503230069;C0230;Nice;web;2025-03-23;5;99.5
O202503230070;C0259;Lille;app;2025-03-23;3;59.699999999999996
O202503230072;C0625;Marseille;app;2025-03-23;4;79.6
O202503230074;C0593;Nice;web;2025-03-23;3;59.699999999999996
O202503230076;C0791;Paris;web;2025-03-23;4;16.0
O202503230078;C0623;Bordeaux;app;2025-03-23;3;22.5
O202503230079;C0456;Paris;app;2025-03-23;2;16.0
O202503230085;C0272;Nantes;app;2025-03-23;4;50.0
O202503230086;C0533;Bordeaux;app;2025-03-23;5;75.0
O202503230087;C0336;Paris;app;2025-03-23;1;2.5
O202503230090;C0136;Nice;web;2025-03-23;1;4.0
O202503230092;C0344;Marseille;web;2025-03-23;4;79.6
O202503230093;C0186;Bordeaux;app;2025-03-23;5;37.5
O202503230094;C0607;Nantes;web;2025-03-23;1;5.0
O202503230095;C0395;Nantes;web;2025-03-23;2;8.0
